entry_time,exit_time,entry_price,exit_price,direction,pnl,gross_pnl,commission,r_multiple,sl,tp,mae,mfe,mae_price,mfe_price,mae_pnl,mfe_pnl,mae_r,mfe_r,duration,exit_reason,size,initial_risk
2025-01-01 23:25:00,2025-01-01 23:52:00,2622.865,2624.455,short,-60.61,-60.61,0.0,0.0,,,1.04,1.39,2623.905,2621.475,-39.64,52.98,0.0,0.0,27.0,Exit,38.1171,0.0
2025-01-02 00:24:00,2025-01-02 00:59:00,2626.785,2624.585,long,-83.77,-83.77,0.0,0.0,,,1.63,0.98,2625.155,2627.765,-62.07,37.32,0.0,0.0,35.0,Exit,38.0779,0.0
2025-01-02 01:06:00,2025-01-02 01:48:00,2628.298,2631.495,long,121.67,121.67,0.0,0.0,,,0.64,5.85,2627.658,2634.148,-24.36,222.63,0.0,0.0,42.0,Exit,38.0561,0.0
2025-01-02 02:02:00,2025-01-02 02:43:00,2635.105,2632.248,long,-108.45,-108.45,0.0,0.0,,,2.65,1.19,2632.454,2636.298,-100.63,45.28,0.0,0.0,41.0,Exit,37.9579,0.0
2025-01-02 04:47:00,2025-01-02 04:54:00,2630.698,2634.214,short,-133.61,-133.61,0.0,0.0,,,3.02,0.0,2633.718,2630.698,-114.77,0.0,0.0,0.0,7.0,Exit,38.0019,0.0
2025-01-02 05:26:00,2025-01-02 05:45:00,2634.854,2633.454,long,-53.15,-53.15,0.0,0.0,,,0.81,1.43,2634.048,2636.284,-30.6,54.28,0.0,0.0,19.0,Exit,37.9608,0.0
2025-01-02 06:19:00,2025-01-02 06:22:00,2631.354,2633.548,short,-83.36,-83.36,0.0,0.0,,,1.59,0.0,2632.948,2631.354,-60.56,0.0,0.0,0.0,3.0,Exit,37.9942,0.0
2025-01-02 06:48:00,2025-01-02 07:30:00,2634.765,2632.945,long,-69.09,-69.09,0.0,0.0,,,1.44,1.03,2633.328,2635.798,-54.55,39.21,0.0,0.0,42.0,Exit,37.9622,0.0
2025-01-02 07:58:00,2025-01-02 08:10:00,2635.248,2634.115,long,-43.0,-43.0,0.0,0.0,,,0.66,1.59,2634.584,2636.838,-25.2,60.35,0.0,0.0,12.0,Exit,37.9556,0.0
2025-01-02 08:28:00,2025-01-02 08:35:00,2631.205,2634.408,short,-121.7,-121.7,0.0,0.0,,,2.71,0.22,2633.918,2630.985,-103.09,8.36,0.0,0.0,7.0,Exit,37.997,0.0
2025-01-02 08:45:00,2025-01-02 08:50:00,2636.648,2634.958,long,-64.11,-64.11,0.0,0.0,,,1.13,0.91,2635.518,2637.558,-42.87,34.52,0.0,0.0,5.0,Exit,37.9358,0.0
2025-01-02 08:52:00,2025-01-02 08:53:00,2636.678,2635.074,long,-60.85,-60.85,0.0,0.0,,,1.55,0.0,2635.124,2636.678,-58.95,0.0,0.0,0.0,1.0,Exit,37.9356,0.0
2025-01-02 09:03:00,2025-01-02 09:12:00,2639.748,2636.748,long,-113.67,-113.67,0.0,0.0,,,2.68,0.0,2637.064,2639.748,-101.7,0.0,0.0,0.0,9.0,Exit,37.891,0.0
2025-01-02 10:10:00,2025-01-02 10:11:00,2634.785,2638.198,short,-129.51,-129.51,0.0,0.0,,,2.84,0.0,2637.625,2634.785,-107.76,0.0,0.0,0.0,1.0,Exit,37.9454,0.0
2025-01-02 10:13:00,2025-01-02 10:14:00,2638.565,2638.135,long,-16.3,-16.3,0.0,0.0,,,0.9,0.25,2637.665,2638.815,-34.12,9.48,0.0,0.0,1.0,Exit,37.9086,0.0
2025-01-02 10:20:00,2025-01-02 10:31:00,2643.745,2643.564,long,-6.85,-6.85,0.0,0.0,,,1.2,2.35,2642.548,2646.098,-45.29,89.02,0.0,0.0,11.0,Exit,37.8336,0.0
2025-01-02 10:53:00,2025-01-02 10:54:00,2640.348,2643.068,short,-102.99,-102.99,0.0,0.0,,,2.65,0.0,2642.998,2640.348,-100.34,0.0,0.0,0.0,1.0,Exit,37.8652,0.0
2025-01-02 11:07:00,2025-01-02 11:21:00,2644.248,2641.798,long,-92.68,-92.68,0.0,0.0,,,1.85,0.22,2642.398,2644.468,-69.98,8.32,0.0,0.0,14.0,Exit,37.8266,0.0
2025-01-02 11:26:00,2025-01-02 12:28:00,2639.924,2643.075,short,-119.33,-119.33,0.0,0.0,,,2.82,0.0,2642.745,2639.924,-106.83,0.0,0.0,0.0,62.0,Exit,37.8708,0.0
2025-01-02 12:30:00,2025-01-02 12:41:00,2643.255,2642.595,long,-24.97,-24.97,0.0,0.0,,,1.31,1.84,2641.948,2645.098,-49.46,69.74,0.0,0.0,11.0,Exit,37.8409,0.0
2025-01-02 12:47:00,2025-01-02 12:51:00,2646.698,2643.855,long,-107.44,-107.44,0.0,0.0,,,2.51,0.0,2644.185,2646.698,-94.97,0.0,0.0,0.0,4.0,Exit,37.7897,0.0
2025-01-02 13:14:00,2025-01-02 13:23:00,2638.275,2639.285,short,-38.27,-38.27,0.0,0.0,,,1.18,2.41,2639.455,2635.865,-44.72,91.33,0.0,0.0,9.0,Exit,37.8949,0.0
2025-01-02 13:56:00,2025-01-02 13:59:00,2647.315,2642.164,long,-194.61,-194.61,0.0,0.0,,,4.67,0.0,2642.644,2647.315,-176.48,0.0,0.0,0.0,3.0,Exit,37.7813,0.0
2025-01-02 14:13:00,2025-01-02 14:36:00,2644.925,2646.285,long,51.43,51.43,0.0,0.0,,,1.61,5.06,2643.315,2649.985,-60.89,191.35,0.0,0.0,23.0,Exit,37.8168,0.0
2025-01-02 14:48:00,2025-01-02 14:51:00,2651.214,2646.648,long,-172.26,-172.26,0.0,0.0,,,4.47,0.0,2646.745,2651.214,-168.6,0.0,0.0,0.0,3.0,Exit,37.7271,0.0
2025-01-02 15:09:00,2025-01-02 15:10:00,2649.875,2645.998,long,-146.35,-146.35,0.0,0.0,,,3.52,0.0,2646.355,2649.875,-132.88,0.0,0.0,0.0,1.0,Exit,37.7486,0.0
2025-01-02 15:33:00,2025-01-02 16:00:00,2650.915,2652.184,long,47.88,47.88,0.0,0.0,,,0.65,4.8,2650.268,2655.715,-24.41,181.11,0.0,0.0,27.0,Exit,37.7314,0.0
2025-01-02 16:03:00,2025-01-02 16:04:00,2650.248,2651.548,short,-49.04,-49.04,0.0,0.0,,,0.9,0.45,2651.148,2649.794,-33.95,17.13,0.0,0.0,1.0,Exit,37.7235,0.0
2025-01-02 16:12:00,2025-01-02 16:32:00,2654.085,2654.648,long,21.22,21.22,0.0,0.0,,,0.94,3.76,2653.148,2657.848,-35.31,141.81,0.0,0.0,20.0,Exit,37.685,0.0
2025-01-02 16:48:00,2025-01-02 17:08:00,2659.548,2658.148,long,-52.65,-52.65,0.0,0.0,,,1.63,0.83,2657.914,2660.374,-61.45,31.06,0.0,0.0,20.0,Exit,37.6089,0.0
2025-01-02 17:22:00,2025-01-02 17:26:00,2660.248,2656.698,long,-133.48,-133.48,0.0,0.0,,,3.03,0.0,2657.214,2660.248,-114.08,0.0,0.0,0.0,4.0,Exit,37.599,0.0
2025-01-02 17:31:00,2025-01-02 17:52:00,2654.284,2655.414,short,-42.56,-42.56,0.0,0.0,,,0.86,1.94,2655.144,2652.348,-32.39,72.92,0.0,0.0,21.0,Exit,37.6664,0.0
2025-01-02 18:05:00,2025-01-02 18:13:00,2658.064,2656.274,long,-67.36,-67.36,0.0,0.0,,,1.31,0.59,2656.758,2658.658,-49.14,22.35,0.0,0.0,8.0,Exit,37.6299,0.0
2025-01-02 19:04:00,2025-01-02 19:32:00,2654.144,2655.945,short,-67.84,-67.84,0.0,0.0,,,1.8,0.5,2655.948,2653.648,-67.96,18.68,0.0,0.0,28.0,Exit,37.6696,0.0
2025-01-02 20:15:00,2025-01-02 21:23:00,2657.535,2657.348,long,-7.04,-7.04,0.0,0.0,,,1.27,2.84,2656.265,2660.375,-47.8,106.89,0.0,0.0,68.0,Exit,37.6372,0.0
2025-01-02 23:19:00,2025-01-02 23:58:00,2659.035,2657.395,long,-61.69,-61.69,0.0,0.0,,,1.35,0.36,2657.685,2659.398,-50.78,13.65,0.0,0.0,39.0,Exit,37.6161,0.0
2025-01-03 00:04:00,2025-01-03 00:21:00,2660.655,2658.755,long,-71.43,-71.43,0.0,0.0,,,1.47,0.33,2659.185,2660.985,-55.26,12.41,0.0,0.0,17.0,Exit,37.5926,0.0
2025-01-03 00:53:00,2025-01-03 01:05:00,2661.075,2658.948,long,-79.95,-79.95,0.0,0.0,,,1.53,1.24,2659.548,2662.315,-57.4,46.61,0.0,0.0,12.0,Exit,37.5874,0.0
2025-01-03 01:40:00,2025-01-03 02:08:00,2657.548,2659.305,short,-66.1,-66.1,0.0,0.0,,,2.43,1.52,2659.975,2656.025,-91.31,57.3,0.0,0.0,28.0,Exit,37.6228,0.0
2025-01-03 02:20:00,2025-01-03 02:23:00,2661.815,2659.798,long,-75.78,-75.78,0.0,0.0,,,1.7,0.58,2660.115,2662.398,-63.87,21.9,0.0,0.0,3.0,Exit,37.5722,0.0
2025-01-03 03:00:00,2025-01-03 03:30:00,2662.935,2662.575,long,-13.52,-13.52,0.0,0.0,,,1.83,2.25,2661.105,2665.185,-68.74,84.51,0.0,0.0,30.0,Exit,37.561,0.0
2025-01-03 04:20:00,2025-01-03 04:40:00,2663.835,2661.648,long,-82.12,-82.12,0.0,0.0,,,1.99,0.36,2661.845,2664.195,-74.72,13.52,0.0,0.0,20.0,Exit,37.5482,0.0
2025-01-03 05:09:00,2025-01-03 05:58:00,2660.445,2658.505,short,72.9,72.9,0.0,0.0,,,1.04,4.63,2661.485,2655.815,-39.08,173.99,0.0,0.0,49.0,Exit,37.5782,0.0
2025-01-03 06:31:00,2025-01-03 06:40:00,2655.975,2659.755,short,-142.29,-142.29,0.0,0.0,,,3.24,0.0,2659.215,2655.975,-121.96,0.0,0.0,0.0,9.0,Exit,37.6424,0.0
2025-01-03 07:05:00,2025-01-03 07:52:00,2656.765,2656.345,short,15.8,15.8,0.0,0.0,,,0.73,5.06,2657.498,2651.708,-27.58,190.3,0.0,0.0,47.0,Exit,37.6307,0.0
2025-01-03 08:06:00,2025-01-03 08:23:00,2651.745,2654.535,short,-105.19,-105.19,0.0,0.0,,,2.97,0.0,2654.715,2651.745,-111.98,0.0,0.0,0.0,17.0,Exit,37.7041,0.0
2025-01-03 08:36:00,2025-01-03 08:54:00,2651.735,2653.955,short,-83.7,-83.7,0.0,0.0,,,1.65,1.94,2653.385,2649.795,-62.21,73.14,0.0,0.0,18.0,Exit,37.7029,0.0
2025-01-03 10:04:00,2025-01-03 10:31:00,2656.175,2654.085,long,-78.7,-78.7,0.0,0.0,,,1.56,1.04,2654.618,2657.215,-58.63,39.16,0.0,0.0,27.0,Exit,37.6573,0.0
2025-01-03 10:54:00,2025-01-03 11:21:00,2656.265,2656.515,long,9.41,9.41,0.0,0.0,,,0.64,2.89,2655.625,2659.155,-24.1,108.83,0.0,0.0,27.0,Exit,37.6558,0.0
2025-01-03 11:46:00,2025-01-03 12:21:00,2658.798,2656.215,long,-97.17,-97.17,0.0,0.0,,,2.34,0.0,2656.458,2658.798,-88.03,0.0,0.0,0.0,35.0,Exit,37.6195,0.0
2025-01-03 12:34:00,2025-01-03 12:40:00,2654.705,2657.265,short,-96.41,-96.41,0.0,0.0,,,2.18,0.0,2656.885,2654.705,-82.1,0.0,0.0,0.0,6.0,Exit,37.6605,0.0
2025-01-03 13:02:00,2025-01-03 13:09:00,2654.155,2655.715,short,-58.76,-58.76,0.0,0.0,,,1.14,0.86,2655.298,2653.295,-43.05,32.39,0.0,0.0,7.0,Exit,37.6683,0.0
