entry_time,exit_time,entry_price,exit_price,direction,pnl,gross_pnl,commission,exit_reason,duration,mae,mfe,initial_risk,r_multiple
2025-03-02 10:02:00,2025-03-02 10:52:00,2794.435,2799.720285714285,long,5.285285714285237,5.285285714285237,0.0,TP Hit,50.0,1.6700000000000728,5.510000000000218,5.285285714285237,1.0
2025-03-02 15:25:00,2025-03-02 15:27:00,2814.825,2820.110285714285,long,5.285285714285237,5.285285714285237,0.0,TP Hit,2.0,1.7899999999999636,7.440000000000055,5.285285714285237,1.0
2025-03-02 19:34:00,2025-03-02 19:59:00,2819.485,0.0,long,-2819.485,-2819.485,0.0,SL Hit,25.0,2819.485,0.24299999999993815,5.285285714285237,-533.4593345406867
2025-03-03 03:00:00,2025-03-03 03:16:00,2866.845,2861.5597142857146,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,16.0,5.489999999999782,0.3400000000001455,5.285285714285237,-1.0
2025-03-03 04:35:00,2025-03-03 07:26:00,2866.075,2860.7897142857146,short,5.285285714285237,5.285285714285237,0.0,TP Hit,171.0,2.269999999999982,5.569999999999709,5.285285714285237,1.0
2025-03-03 09:43:00,2025-03-03 10:23:00,2865.325,2870.610285714285,long,5.285285714285237,5.285285714285237,0.0,TP Hit,40.0,1.1799999999998363,5.390000000000327,5.285285714285237,1.0
2025-03-03 17:25:00,2025-03-03 19:54:00,2887.805,2882.5197142857146,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,149.0,5.669999999999618,4.943000000000211,5.285285714285237,-1.0
2025-03-04 02:35:00,2025-03-04 03:06:00,3145.445,3150.7302857142854,long,5.285285714285237,5.285285714285237,0.0,TP Hit,31.0,3.4600000000000364,6.252999999999702,5.285285714285237,1.0
2025-03-04 07:55:00,2025-03-04 09:48:00,3128.975,3123.6897142857147,short,5.285285714285237,5.285285714285237,0.0,TP Hit,113.0,2.9600000000000364,5.427000000000135,5.285285714285237,1.0
2025-03-04 13:39:00,2025-03-04 13:45:00,3085.048,3090.333285714285,short,-5.285285714285237,-5.285285714285237,0.0,SL Hit,6.0,8.11700000000019,3.799999999999727,5.285285714285237,-1.0
2025-03-04 15:12:00,2025-03-04 15:14:00,3115.295,3110.009714285715,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,2.0,5.447000000000116,1.7899999999999636,5.285285714285237,-1.0
2025-03-04 15:15:00,2025-03-04 15:28:00,3109.525,3104.239714285715,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,13.0,5.869999999999891,2.7599999999997635,5.285285714285237,-1.0
2025-03-06 02:33:00,2025-03-06 02:51:00,3368.155,3373.4402857142854,long,5.285285714285237,5.285285714285237,0.0,TP Hit,18.0,3.980000000000018,5.669999999999618,5.285285714285237,1.0
2025-03-06 18:14:00,2025-03-06 21:00:00,3350.648,0.0,long,-3350.648,-3350.648,0.0,SL Hit,166.0,3350.648,4.596999999999753,5.285285714285237,-633.957780360627
2025-03-07 00:00:00,2025-03-07 01:04:00,3348.348,3343.0627142857147,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,64.0,5.362999999999829,0.1999999999998181,5.285285714285237,-1.0
2025-03-07 01:07:00,2025-03-07 01:38:00,3341.805,3347.090285714285,long,5.285285714285237,5.285285714285237,0.0,TP Hit,31.0,0.15699999999969805,5.813000000000102,5.285285714285237,1.0
2025-03-07 02:05:00,2025-03-07 05:18:00,3348.448,3353.733285714285,short,-5.285285714285237,-5.285285714285237,0.0,SL Hit,193.0,5.447000000000116,3.199999999999818,5.285285714285237,-1.0
2025-03-07 06:42:00,2025-03-07 06:59:00,3356.505,3361.7902857142853,long,5.285285714285237,5.285285714285237,0.0,TP Hit,17.0,0.1770000000001346,5.342999999999847,5.285285714285237,1.0
2025-03-07 07:18:00,2025-03-07 09:25:00,3356.105,3350.819714285715,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,127.0,5.920000000000073,3.0599999999999454,5.285285714285237,-1.0
2025-03-07 10:40:00,2025-03-07 11:32:00,3351.665,3346.3797142857147,short,5.285285714285237,5.285285714285237,0.0,TP Hit,52.0,3.6100000000001273,5.317000000000007,5.285285714285237,1.0
2025-03-07 17:31:00,2025-03-07 21:00:00,3330.275,0.0,long,-3330.275,-3330.275,0.0,SL Hit,209.0,3330.275,0.38000000000010914,5.285285714285237,-630.1031164689598
2025-03-08 23:20:00,2025-03-08 23:50:00,3354.905,3360.1902857142854,long,5.285285714285237,5.285285714285237,0.0,TP Hit,30.0,0.0,5.5,5.285285714285237,1.0
2025-03-09 02:54:00,2025-03-09 05:55:00,3533.595,3528.3097142857146,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,181.0,7.086999999999989,4.470000000000255,5.285285714285237,-1.0
2025-03-09 12:19:00,2025-03-09 12:28:00,3541.735,3547.0202857142854,long,5.285285714285237,5.285285714285237,0.0,TP Hit,9.0,0.6300000000001091,6.210000000000036,5.285285714285237,1.0
2025-03-09 18:31:00,2025-03-09 18:36:00,3572.368,3567.0827142857147,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,5.0,5.402999999999793,0.11000000000012733,5.285285714285237,-1.0
2025-03-10 01:33:00,2025-03-10 01:39:00,3847.445,3852.7302857142854,long,5.285285714285237,5.285285714285237,0.0,TP Hit,6.0,0.05999999999994543,7.069999999999709,5.285285714285237,1.0
2025-03-10 02:35:00,2025-03-10 03:13:00,3851.115,3845.8297142857145,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,38.0,6.309999999999945,1.0400000000004184,5.285285714285237,-1.0
2025-03-10 04:27:00,2025-03-10 05:17:00,3847.395,3852.680285714285,short,-5.285285714285237,-5.285285714285237,0.0,SL Hit,50.0,5.460000000000036,4.4699999999998,5.285285714285237,-1.0
2025-03-11 04:26:00,2025-03-11 05:05:00,4002.945,3997.659714285715,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,39.0,5.466000000000349,4.460000000000036,5.285285714285237,-1.0
2025-03-12 03:11:00,2025-03-12 05:31:00,4220.835,4215.549714285715,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,140.0,5.5900000000001455,5.100000000000364,5.285285714285237,-1.0
2025-03-12 19:37:00,2025-03-12 21:57:00,4207.805,4202.519714285715,short,5.285285714285237,5.285285714285237,0.0,TP Hit,140.0,4.759999999999309,5.360000000000582,5.285285714285237,1.0
2025-04-02 00:18:00,2025-04-02 01:20:00,2812.538,2817.8232857142852,long,5.285285714285237,5.285285714285237,0.0,TP Hit,62.0,0.1430000000000291,6.027000000000044,5.285285714285237,1.0
2025-04-02 03:06:00,2025-04-02 03:41:00,2823.428,2818.1427142857146,short,5.285285714285237,5.285285714285237,0.0,TP Hit,35.0,0.5900000000001455,5.393000000000029,5.285285714285237,1.0
2025-04-02 10:07:00,2025-04-02 12:54:00,2817.225,2822.510285714285,long,5.285285714285237,5.285285714285237,0.0,TP Hit,167.0,4.839999999999691,5.5900000000001455,5.285285714285237,1.0
2025-04-02 15:39:00,2025-04-02 16:27:00,2836.685,2841.970285714285,long,5.285285714285237,5.285285714285237,0.0,TP Hit,48.0,4.279999999999745,5.610000000000127,5.285285714285237,1.0
2025-04-03 01:08:00,2025-04-03 03:18:00,2885.355,2890.6402857142853,long,5.285285714285237,5.285285714285237,0.0,TP Hit,130.0,3.70699999999988,6.2599999999997635,5.285285714285237,1.0
2025-04-03 10:04:00,2025-04-03 11:39:00,2913.755,2919.0402857142853,long,5.285285714285237,5.285285714285237,0.0,TP Hit,95.0,1.9700000000002547,5.630000000000109,5.285285714285237,1.0
2025-04-03 20:40:00,2025-04-03 22:00:00,2914.715,0.0,long,-2914.715,-2914.715,0.0,SL Hit,80.0,2914.715,3.730000000000018,5.285285714285237,-551.4772819418289
2025-04-04 02:24:00,2025-04-04 02:36:00,3107.425,3102.139714285715,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,12.0,6.557000000000244,1.2699999999999818,5.285285714285237,-1.0
2025-04-04 02:37:00,2025-04-04 02:39:00,3097.725,3092.4397142857147,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,2.0,6.777000000000044,0.7429999999999382,5.285285714285237,-1.0
2025-04-04 02:40:00,2025-04-04 02:42:00,3091.865,3097.150285714285,long,5.285285714285237,5.285285714285237,0.0,TP Hit,2.0,0.07999999999992724,5.7800000000002,5.285285714285237,1.0
2025-04-04 02:47:00,2025-04-04 03:00:00,3093.155,3098.4402857142854,long,5.285285714285237,5.285285714285237,0.0,TP Hit,13.0,0.5700000000001637,5.730000000000018,5.285285714285237,1.0
2025-04-04 03:59:00,2025-04-04 04:42:00,3098.198,3103.483285714285,short,-5.285285714285237,-5.285285714285237,0.0,SL Hit,43.0,5.400000000000091,2.519999999999982,5.285285714285237,-1.0
2025-04-04 11:40:00,2025-04-04 11:45:00,3110.995,3105.7097142857147,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,5.0,15.359999999999673,0.7699999999999818,5.285285714285237,-1.0
2025-04-06 02:34:00,2025-04-06 03:37:00,3365.745,3360.4597142857147,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,63.0,5.3969999999999345,2.1400000000003274,5.285285714285237,-1.0
2025-04-06 07:55:00,2025-04-06 08:45:00,3355.405,3360.6902857142854,long,5.285285714285237,5.285285714285237,0.0,TP Hit,50.0,4.050000000000182,6.212999999999738,5.285285714285237,1.0
2025-04-06 18:42:00,2025-04-06 20:01:00,3376.798,3371.5127142857145,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,79.0,5.599999999999909,0.25,5.285285714285237,-1.0
2025-04-07 00:00:00,2025-04-07 03:37:00,3329.848,3335.133285714285,long,5.285285714285237,5.285285714285237,0.0,TP Hit,217.0,4.233000000000175,5.856999999999971,5.285285714285237,1.0
2025-04-08 01:22:00,2025-04-08 01:57:00,3347.548,3352.833285714285,long,5.285285714285237,5.285285714285237,0.0,TP Hit,35.0,2.799999999999727,5.5,5.285285714285237,1.0
2025-04-08 04:58:00,2025-04-08 06:29:00,3358.735,3353.449714285715,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,91.0,5.440000000000055,2.01299999999992,5.285285714285237,-1.0
2025-04-08 12:30:00,2025-04-08 12:50:00,3362.155,3367.4402857142854,long,5.285285714285237,5.285285714285237,0.0,TP Hit,20.0,1.2699999999999818,5.44399999999996,5.285285714285237,1.0
2025-04-08 14:49:00,2025-04-08 21:00:00,3373.355,0.0,long,-3373.355,-3373.355,0.0,SL Hit,371.0,3373.355,4.643000000000029,5.285285714285237,-638.2540476255408
2025-04-09 01:23:00,2025-04-09 01:36:00,3552.085,3546.799714285715,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,13.0,5.75,2.380000000000109,5.285285714285237,-1.0
2025-04-09 01:37:00,2025-04-09 02:13:00,3546.165,3540.8797142857147,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,36.0,5.529999999999745,4.199999999999818,5.285285714285237,-1.0
2025-04-09 02:46:00,2025-04-09 02:50:00,3534.675,3529.389714285715,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,4.0,5.350000000000364,0.10999999999967258,5.285285714285237,-1.0
2025-04-09 02:51:00,2025-04-09 03:11:00,3530.228,3524.942714285715,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,20.0,6.619999999999891,1.819999999999709,5.285285714285237,-1.0
2025-04-09 17:26:00,2025-04-09 17:46:00,3549.285,3543.9997142857146,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,20.0,5.629999999999654,0.20000000000027285,5.285285714285237,-1.0
2025-04-11 15:39:00,2025-04-11 15:45:00,3967.005,3961.719714285715,short,5.285285714285237,5.285285714285237,0.0,TP Hit,6.0,0.9499999999998181,5.920000000000073,5.285285714285237,1.0
2025-04-12 02:00:00,2025-04-12 02:05:00,4205.385,4200.099714285715,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,5.0,5.369999999999891,0.13999999999941792,5.285285714285237,-1.0
2025-04-12 02:06:00,2025-04-12 02:10:00,4199.285,4204.570285714285,long,5.285285714285237,5.285285714285237,0.0,TP Hit,4.0,0.5299999999997453,5.350000000000364,5.285285714285237,1.0
2025-04-12 03:02:00,2025-04-12 03:04:00,4188.415,4193.700285714285,long,5.285285714285237,5.285285714285237,0.0,TP Hit,2.0,0.5,5.564000000000306,5.285285714285237,1.0
2025-04-12 14:42:00,2025-04-12 14:49:00,4196.725,4202.010285714286,long,5.285285714285237,5.285285714285237,0.0,TP Hit,7.0,3.4400000000005093,6.269999999999527,5.285285714285237,1.0
2025-05-01 23:38:00,2025-05-02 00:00:00,2641.075,2841.095,long,200.01999999999998,200.01999999999998,0.0,TP Hit,22.0,0.7300000000000182,200.73000000000002,5.285285714285237,37.84469011001233
2025-05-02 02:02:00,2025-05-02 02:10:00,2845.835,2851.1202857142853,short,-5.285285714285237,-5.285285714285237,0.0,SL Hit,8.0,5.639999999999873,0.2300000000000182,5.285285714285237,-1.0
2025-05-02 10:51:00,2025-05-02 13:33:00,2867.855,2862.569714285715,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,162.0,5.440000000000055,2.8600000000001273,5.285285714285237,-1.0
2025-05-02 16:05:00,2025-05-02 16:09:00,2873.855,2868.569714285715,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,4.0,5.900000000000091,0.13999999999987267,5.285285714285237,-1.0
2025-05-02 21:40:00,2025-05-02 22:00:00,2864.665,0.0,short,2864.665,2864.665,0.0,TP Hit,20.0,2.5300000000002,2864.665,5.285285714285237,542.0075952104714
2025-05-03 01:11:00,2025-05-03 02:18:00,2908.358,2913.6432857142854,long,5.285285714285237,5.285285714285237,0.0,TP Hit,67.0,5.123000000000047,6.0470000000000255,5.285285714285237,1.0
2025-05-03 02:29:00,2025-05-03 03:47:00,2906.848,2912.133285714285,long,5.285285714285237,5.285285714285237,0.0,TP Hit,78.0,5.0900000000001455,6.057000000000244,5.285285714285237,1.0
2025-05-03 11:40:00,2025-05-03 13:22:00,2916.329,2911.043714285715,short,5.285285714285237,5.285285714285237,0.0,TP Hit,102.0,2.7659999999996217,5.354000000000269,5.285285714285237,1.0
2025-05-03 14:34:00,2025-05-03 14:39:00,2908.548,2913.833285714285,short,-5.285285714285237,-5.285285714285237,0.0,SL Hit,5.0,6.51700000000028,0.0,5.285285714285237,-1.0
2025-05-03 17:02:00,2025-05-03 17:32:00,2922.305,2917.0197142857146,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,30.0,5.389999999999873,0.8200000000001637,5.285285714285237,-1.0
2025-05-03 21:06:00,2025-05-03 22:00:00,2919.555,0.0,long,-2919.555,-2919.555,0.0,SL Hit,54.0,2919.555,0.30999999999994543,5.285285714285237,-552.3930318674985
2025-05-05 03:12:00,2025-05-05 03:36:00,3261.225,3255.9397142857147,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,24.0,5.349999999999909,0.5300000000002001,5.285285714285237,-1.0
2025-05-05 19:57:00,2025-05-05 20:07:00,3328.185,3333.470285714285,long,5.285285714285237,5.285285714285237,0.0,TP Hit,10.0,1.150000000000091,5.360000000000127,5.285285714285237,1.0
2025-05-06 03:30:00,2025-05-06 03:57:00,3374.485,3369.199714285715,short,5.285285714285237,5.285285714285237,0.0,TP Hit,27.0,2.6900000000000546,5.539999999999964,5.285285714285237,1.0
2025-05-06 16:52:00,2025-05-06 17:05:00,3355.648,3350.362714285715,short,5.285285714285237,5.285285714285237,0.0,TP Hit,13.0,0.5270000000000437,5.648000000000138,5.285285714285237,1.0
2025-05-08 02:22:00,2025-05-08 04:09:00,3376.598,3371.3127142857147,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,107.0,5.492999999999938,1.387000000000171,5.285285714285237,-1.0
2025-05-08 16:16:00,2025-05-08 16:30:00,3383.548,3378.2627142857145,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,14.0,5.53899999999976,0.3000000000001819,5.285285714285237,-1.0
2025-05-09 02:30:00,2025-05-09 03:09:00,3548.495,3553.780285714285,long,5.285285714285237,5.285285714285237,0.0,TP Hit,39.0,2.980000000000018,5.930000000000291,5.285285714285237,1.0
2025-05-09 14:28:00,2025-05-09 14:39:00,3581.555,3576.2697142857146,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,11.0,9.159999999999854,4.940000000000055,5.285285714285237,-1.0
2025-05-09 16:40:00,2025-05-09 20:02:00,3592.918,3587.632714285715,long,-5.285285714285237,-5.285285714285237,0.0,SL Hit,202.0,6.059999999999945,4.916999999999916,5.285285714285237,-1.0
2025-05-11 05:46:00,2025-05-11 06:34:00,3965.565,3970.8502857142853,long,5.285285714285237,5.285285714285237,0.0,TP Hit,48.0,3.9169999999999163,6.289999999999964,5.285285714285237,1.0
2025-05-11 10:47:00,2025-05-11 10:53:00,3969.735,3964.449714285715,short,5.285285714285237,5.285285714285237,0.0,TP Hit,6.0,0.0,5.930000000000291,5.285285714285237,1.0
